id,totalsteps,totaldistance,trackerdistance,loggedactivitiesdistance,veryactivedistance,moderatelyactivedistance,lightactivedistance,sedentaryactivedistance,veryactiveminutes,fairlyactiveminutes,lightlyactiveminutes,sedentaryminutes,calories,date,day_of_week,type
4020332650,10252,7.349999905,7.349999905,0,0.670000017,1.039999962,5.579999924,0,13,46,346,531,3879,2016-05-04T05:00:00Z,Wednesday,Active
4020332650,11728,8.430000305,8.430000305,0,2.619999886,1.679999948,4.0399999619999996,0.07,38,42,196,916,3429,2016-05-05T05:00:00Z,Thursday,Active
4020332650,4369,3.130000114,3.130000114,0,0,0,3.0999999049999998,0.01,0,0,177,855,2704,2016-05-06T05:00:00Z,Friday,Sedentary
4020332650,6132,4.400000095,4.400000095,0,0,0,3.579999924,0,0,0,184,1256,2975,2016-05-07T05:00:00Z,Saturday,Fairly Active
4020332650,5862,4.199999809,4.199999809,0,0,0,4.150000095,0,0,0,263,775,3089,2016-05-08T05:00:00Z,Sunday,Fairly Active
4020332650,4556,3.2699999809999998,3.2699999809999998,0,0.200000003,0.119999997,2.9400000570000002,0,3,5,173,1225,2785,2016-05-09T05:00:00Z,Monday,Sedentary
4020332650,5546,3.9800000190000002,3.9800000190000002,0,0,0,3.869999886,0.039999999,0,0,206,774,2926,2016-05-10T05:00:00Z,Tuesday,Fairly Active
4020332650,3689,2.6500000950000002,2.6500000950000002,0,0.109999999,0.170000002,2.329999924,0,2,8,134,1296,2645,2016-05-11T05:00:00Z,Wednesday,Sedentary
4020332650,590,0.419999987,0.419999987,0,0,0,0.409999996,0,0,0,21,721,1120,2016-05-12T05:00:00Z,Thursday,Sedentary
4057192912,5394,4.03000021,4.03000021,0,0,0,3.9400000570000002,0,0,0,164,1276,2286,2016-04-12T05:00:00Z,Tuesday,Fairly Active
4057192912,5974,4.46999979,4.46999979,0,0,0,4.3699998859999996,0,0,0,160,1280,2306,2016-04-13T05:00:00Z,Wednesday,Fairly Active
4057192912,0,0,0,0,0,0,0,0,0,0,0,1440,1776,2016-04-14T05:00:00Z,Thursday,Sedentary
4057192912,3984,2.950000048,2.950000048,0,0.209999993,0.25999999,2.4400000570000002,0,3,6,88,873,1527,2016-04-15T05:00:00Z,Friday,Sedentary
4319703577,7753,5.199999809,5.199999809,0,0,0,0,0,0,0,0,1440,2115,2016-04-12T05:00:00Z,Tuesday,Fairly Active
4319703577,8204,5.5,5.5,0,0.529999971,0.589999974,1.309999943,0,8,15,96,1234,2135,2016-04-13T05:00:00Z,Wednesday,Active
4319703577,10210,6.8800001140000004,6.8800001140000004,0,0.109999999,0.330000013,6.440000057,0,1,9,339,589,2302,2016-04-14T05:00:00Z,Thursday,Active
4319703577,5664,3.799999952,3.799999952,0,0,0,3.799999952,0,0,0,228,752,1985,2016-04-15T05:00:00Z,Friday,Fairly Active
4319703577,4744,3.180000067,3.180000067,0,0,0,3.180000067,0,0,0,194,724,1884,2016-04-16T05:00:00Z,Saturday,Sedentary
4319703577,29,0.02,0.02,0,0,0,0.02,0,0,0,3,1363,1464,2016-04-17T05:00:00Z,Sunday,Sedentary
4319703577,2276,1.549999952,1.549999952,0,0.07,0.330000013,1.120000005,0,1,9,58,824,1632,2016-04-18T05:00:00Z,Monday,Sedentary
4319703577,8925,5.989999771,5.989999771,0,0,0,5.989999771,0,0,0,311,604,2200,2016-04-19T05:00:00Z,Tuesday,Active
4319703577,8954,6.010000229,6.010000229,0,0,0.680000007,5.309999943,0,0,18,306,671,2220,2016-04-20T05:00:00Z,Wednesday,Active
4319703577,3702,2.4800000190000002,2.4800000190000002,0,0,0,0.349999994,0,0,0,34,1265,1792,2016-04-21T05:00:00Z,Thursday,Sedentary
4319703577,4500,3.0199999809999998,3.0199999809999998,0,0.059999999,0.810000002,2.1500000950000002,0,1,19,176,709,1886,2016-04-22T05:00:00Z,Friday,Sedentary
4319703577,4935,3.3099999429999998,3.3099999429999998,0,0,0,3.3099999429999998,0,0,0,233,546,1945,2016-04-23T05:00:00Z,Saturday,Sedentary
4319703577,4081,2.74000001,2.74000001,0,0.059999999,0.200000003,2.470000029,0,1,5,191,692,1880,2016-04-24T05:00:00Z,Sunday,Sedentary
4319703577,9259,6.2100000380000004,6.2100000380000004,0,0,0.280000001,5.929999828,0,0,8,390,544,2314,2016-04-25T05:00:00Z,Monday,Active
4319703577,9899,6.639999866,6.639999866,0,0.569999993,0.920000017,5.150000095,0,8,21,288,649,2236,2016-04-26T05:00:00Z,Tuesday,Active
4319703577,10780,7.230000019,7.230000019,0,0.409999996,1.919999957,4.909999847,0,6,47,300,680,2324,2016-04-27T05:00:00Z,Wednesday,Active
4319703577,10817,7.28000021,7.28000021,0,1.00999999,0.330000013,5.940000057,0,13,8,359,552,2367,2016-04-28T05:00:00Z,Thursday,Active
4319703577,7990,5.360000134,5.360000134,0,0.449999988,0.790000021,4.1199998859999996,0,6,18,289,624,2175,2016-04-29T05:00:00Z,Friday,Fairly Active
4319703577,8221,5.519999981,5.519999981,0,0.400000006,1.610000014,3.50999999,0,6,38,196,695,2092,2016-04-30T05:00:00Z,Saturday,Active
4319703577,1251,0.839999974,0.839999974,0,0,0,0.839999974,0,0,0,67,836,1593,2016-05-01T05:00:00Z,Sunday,Sedentary
4319703577,9261,6.239999771,6.239999771,0,0,0.439999998,5.7100000380000004,0,0,11,344,585,2270,2016-05-02T05:00:00Z,Monday,Active
4319703577,9648,6.46999979,6.46999979,0,0.579999983,1.070000052,4.829999924,0,8,26,287,669,2235,2016-05-03T05:00:00Z,Tuesday,Active
4319703577,10429,7.019999981,7.019999981,0,0.589999974,0.579999983,5.849999905,0,8,13,313,1106,2282,2016-05-04T05:00:00Z,Wednesday,Active
4319703577,13658,9.489999771,9.489999771,0,2.630000114,1.409999967,5.449999809,0,27,34,328,957,2530,2016-05-05T05:00:00Z,Thursday,Highly Active
4319703577,9524,6.420000076,6.420000076,0,0.409999996,0.469999999,5.4600000380000004,0,6,11,314,692,2266,2016-05-06T05:00:00Z,Friday,Active
4319703577,7937,5.329999924,5.329999924,0,0.189999998,1.049999952,4.079999924,0,3,28,279,586,2158,2016-05-07T05:00:00Z,Saturday,Fairly Active
4319703577,3672,2.460000038,2.460000038,0,0,0,2.460000038,0,0,0,153,603,1792,2016-05-08T05:00:00Z,Sunday,Sedentary
4319703577,10378,6.9600000380000004,6.9600000380000004,0,0.140000001,0.560000002,6.25,0,2,14,374,490,2345,2016-05-09T05:00:00Z,Monday,Active
4319703577,9487,6.3699998859999996,6.3699998859999996,0,0.209999993,0.460000008,5.699999809,0,3,12,329,555,2260,2016-05-10T05:00:00Z,Tuesday,Active
4319703577,9129,6.1300001140000004,6.1300001140000004,0,0.200000003,0.74000001,5.179999828,0,3,18,311,574,2232,2016-05-11T05:00:00Z,Wednesday,Active
4319703577,17,0.01,0.01,0,0,0,0.01,0,0,0,2,0,257,2016-05-12T05:00:00Z,Thursday,Sedentary
4388161847,10122,7.78000021,7.78000021,0,0,0,0,0,0,0,0,1440,2955,2016-04-12T05:00:00Z,Tuesday,Active
4388161847,10993,8.449999809,8.449999809,0,0.059999999,0.629999995,3.880000114,0,1,14,150,1275,3092,2016-04-13T05:00:00Z,Wednesday,Active
4388161847,8863,6.820000172,6.820000172,0,0.129999995,1.070000052,5.6199998859999996,0,10,35,219,945,2998,2016-04-14T05:00:00Z,Thursday,Active
4388161847,8758,6.730000019,6.730000019,0,0,0,6.730000019,0,0,0,299,837,3066,2016-04-15T05:00:00Z,Friday,Active
4388161847,6580,5.059999943,5.059999943,0,0.209999993,0.400000006,4.449999809,0,6,9,253,609,3073,2016-04-16T05:00:00Z,Saturday,Fairly Active
4388161847,4660,3.579999924,3.579999924,0,0,0,3.579999924,0,0,0,201,721,2572,2016-04-17T05:00:00Z,Sunday,Sedentary
4388161847,11009,9.100000381,9.100000381,0,3.5599999429999998,0.400000006,5.139999866,0,27,8,239,1017,3274,2016-04-18T05:00:00Z,Monday,Active
4388161847,10181,7.829999924,7.829999924,0,1.370000005,0.689999998,5.769999981,0,20,16,249,704,3015,2016-04-19T05:00:00Z,Tuesday,Active
4388161847,10553,8.119999886,8.119999886,0,1.100000024,1.720000029,5.2899999619999996,0,19,42,228,696,3083,2016-04-20T05:00:00Z,Wednesday,Active
4388161847,10055,7.730000019,7.730000019,0,0.370000005,0.389999986,6.980000019,0,7,12,272,853,3069,2016-04-21T05:00:00Z,Thursday,Active
4388161847,12139,9.340000153,9.340000153,0,3.299999952,1.110000014,4.920000076,0,77,25,220,945,3544,2016-04-22T05:00:00Z,Friday,Highly Active
4388161847,13236,10.18000031,10.18000031,0,4.5,0.319999993,5.349999905,0,58,5,215,749,3306,2016-04-23T05:00:00Z,Saturday,Highly Active
4388161847,10243,7.8800001140000004,7.8800001140000004,0,1.080000043,0.50999999,6.300000191,0,14,8,239,584,2885,2016-04-24T05:00:00Z,Sunday,Active
4388161847,12961,9.970000267,9.970000267,0,0.730000019,1.399999976,7.840000153,0,11,31,301,1054,3288,2016-04-25T05:00:00Z,Monday,Highly Active
4388161847,9461,7.28000021,7.28000021,0,0.939999998,1.059999943,5.269999981,0,14,23,224,673,2929,2016-04-26T05:00:00Z,Tuesday,Active
4388161847,11193,8.609999657,8.609999657,0,0.699999988,2.50999999,5.389999866,0,11,48,241,684,3074,2016-04-27T05:00:00Z,Wednesday,Active
4388161847,10074,7.75,7.75,0,1.289999962,0.430000007,6.03000021,0,19,9,234,878,2969,2016-04-28T05:00:00Z,Thursday,Active
4388161847,9232,7.099999905,7.099999905,0,0.800000012,0.889999986,5.420000076,0,13,16,236,1175,2979,2016-04-29T05:00:00Z,Friday,Active
4388161847,12533,9.640000343,9.640000343,0,0.699999988,2,6.940000057,0,14,43,300,537,3283,2016-04-30T05:00:00Z,Saturday,Highly Active
4388161847,10255,7.889999866,7.889999866,0,1.00999999,0.680000007,6.199999809,0,12,15,241,579,2926,2016-05-01T05:00:00Z,Sunday,Active
4388161847,10096,8.399999619,8.399999619,0,3.7699999809999998,0.079999998,4.550000191,0,33,4,204,935,3147,2016-05-02T05:00:00Z,Monday,Active
4388161847,12727,9.789999962,9.789999962,0,1.129999995,0.779999971,7.8800001140000004,0,18,18,306,984,3290,2016-05-03T05:00:00Z,Tuesday,Highly Active
4388161847,12375,9.520000458,9.520000458,0,2.789999962,0.930000007,5.800000191,0,35,21,251,632,3162,2016-05-04T05:00:00Z,Wednesday,Highly Active
4388161847,9603,7.3800001140000004,7.3800001140000004,0,0.629999995,1.669999957,5.090000153,0,12,39,199,896,2899,2016-05-05T05:00:00Z,Thursday,Active
4388161847,13175,10.13000011,10.13000011,0,2.109999895,2.089999914,5.929999828,0,33,45,262,1100,3425,2016-05-06T05:00:00Z,Friday,Highly Active
4388161847,22770,17.54000092,17.54000092,0,9.449999809,2.7699999809999998,5.329999924,0,120,56,260,508,4022,2016-05-07T05:00:00Z,Saturday,Highly Active
4388161847,17298,14.38000011,14.38000011,0,9.890000343,1.25999999,3.2300000190000002,0,107,38,178,576,3934,2016-05-08T05:00:00Z,Sunday,Highly Active
4388161847,10218,7.860000134,7.860000134,0,0.340000004,0.730000019,6.7899999619999996,0,6,19,258,1020,3013,2016-05-09T05:00:00Z,Monday,Active
4388161847,10299,7.920000076,7.920000076,0,0.810000002,0.649999976,6.4600000380000004,0,13,14,267,648,3061,2016-05-10T05:00:00Z,Tuesday,Active
4388161847,10201,7.840000153,7.840000153,0,0.529999971,0.790000021,6.53000021,0,8,18,256,858,2954,2016-05-11T05:00:00Z,Wednesday,Active
4388161847,3369,2.589999914,2.589999914,0,0,0,2.589999914,0,0,0,108,825,1623,2016-05-12T05:00:00Z,Thursday,Sedentary
4445114986,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,2016-04-12T05:00:00Z,Tuesday,Sedentary
4445114986,2961,1.99000001,1.99000001,0,0,0,1.99000001,0,0,0,194,840,2095,2016-04-13T05:00:00Z,Wednesday,Sedentary
4445114986,3974,2.670000076,2.670000076,0,0,0,2.670000076,0,0,0,231,717,2194,2016-04-14T05:00:00Z,Thursday,Sedentary
4445114986,7198,4.829999924,4.829999924,0,0,0,4.829999924,0,0,0,350,711,2496,2016-04-15T05:00:00Z,Friday,Fairly Active
4445114986,3945,2.6500000950000002,2.6500000950000002,0,0,0,2.6500000950000002,0,0,0,225,716,2180,2016-04-16T05:00:00Z,Saturday,Sedentary
4445114986,2268,1.519999981,1.519999981,0,0,0,1.519999981,0,0,0,114,1219,1933,2016-04-17T05:00:00Z,Sunday,Sedentary
4445114986,6155,4.239999771,4.239999771,0,2,0.289999992,1.950000048,0,25,6,162,1247,2248,2016-04-18T05:00:00Z,Monday,Fairly Active
4445114986,2064,1.389999986,1.389999986,0,0,0,1.389999986,0,0,0,121,895,1954,2016-04-19T05:00:00Z,Tuesday,Sedentary
4445114986,2072,1.389999986,1.389999986,0,0,0,1.389999986,0,0,0,137,841,1974,2016-04-20T05:00:00Z,Wednesday,Sedentary
4445114986,3809,2.5599999429999998,2.5599999429999998,0,0,0,2.539999962,0,0,0,215,756,2150,2016-04-21T05:00:00Z,Thursday,Sedentary
4445114986,6831,4.579999924,4.579999924,0,0,0,4.579999924,0,0,0,317,706,2432,2016-04-22T05:00:00Z,Friday,Fairly Active
4445114986,4363,2.930000067,2.930000067,0,0,0,2.930000067,0,0,0,201,1239,2149,2016-04-23T05:00:00Z,Saturday,Sedentary
4445114986,5002,3.359999895,3.359999895,0,0,0,3.359999895,0,0,0,244,1196,2247,2016-04-24T05:00:00Z,Sunday,Fairly Active
4445114986,3385,2.2699999809999998,2.2699999809999998,0,0,0,2.2699999809999998,0,0,0,179,916,2070,2016-04-25T05:00:00Z,Monday,Sedentary
4445114986,6326,4.409999847,4.409999847,0,2.410000086,0.039999999,1.960000038,0,29,1,180,839,2291,2016-04-26T05:00:00Z,Tuesday,Fairly Active
4445114986,7243,5.03000021,5.03000021,0,2.619999886,0.029999999,2.380000114,0,32,1,194,839,2361,2016-04-27T05:00:00Z,Wednesday,Fairly Active
4445114986,4493,3.00999999,3.00999999,0,0,0,3.00999999,0,0,0,236,762,2203,2016-04-28T05:00:00Z,Thursday,Sedentary
4445114986,4676,3.140000105,3.140000105,0,0,0,3.130000114,0,0,0,226,1106,2196,2016-04-29T05:00:00Z,Friday,Sedentary
4445114986,6222,4.179999828,4.179999828,0,0,0,4.179999828,0,0,0,290,797,2363,2016-04-30T05:00:00Z,Saturday,Fairly Active
4445114986,5232,3.50999999,3.50999999,0,0,0,3.50999999,0,0,0,240,741,2246,2016-05-01T05:00:00Z,Sunday,Fairly Active
4445114986,6910,4.75,4.75,0,2.210000038,0.189999998,2.3499999049999998,0,27,4,200,667,2336,2016-05-02T05:00:00Z,Monday,Fairly Active
4445114986,7502,5.179999828,5.179999828,0,2.4800000190000002,0.109999999,2.579999924,0,30,2,233,725,2421,2016-05-03T05:00:00Z,Tuesday,Fairly Active
4445114986,2923,1.960000038,1.960000038,0,0,0,1.960000038,0,0,0,180,897,2070,2016-05-04T05:00:00Z,Wednesday,Sedentary
4445114986,3800,2.549999952,2.549999952,0,0.119999997,0.239999995,2.180000067,0,2,6,185,734,2120,2016-05-05T05:00:00Z,Thursday,Sedentary
4445114986,4514,3.029999971,3.029999971,0,0,0,3.029999971,0,0,0,229,809,2211,2016-05-06T05:00:00Z,Friday,Sedentary
4445114986,5183,3.589999914,3.589999914,0,2.130000114,0.189999998,1.25,0,26,4,108,866,2123,2016-05-07T05:00:00Z,Saturday,Fairly Active
4445114986,7303,4.900000095,4.900000095,0,0,0.25,4.650000095,0,0,8,308,733,2423,2016-05-08T05:00:00Z,Sunday,Fairly Active
4445114986,5275,3.539999962,3.539999962,0,0,0,3.539999962,0,0,0,266,641,2281,2016-05-09T05:00:00Z,Monday,Fairly Active
4445114986,3915,2.630000114,2.630000114,0,0,0,2.630000114,0,0,0,231,783,2181,2016-05-10T05:00:00Z,Tuesday,Sedentary
4445114986,9105,6.110000134,6.110000134,0,2.25,1,2.859999895,0,34,22,232,622,2499,2016-05-11T05:00:00Z,Wednesday,Active
4445114986,768,0.519999981,0.519999981,0,0,0,0.519999981,0,0,0,58,380,1212,2016-05-12T05:00:00Z,Thursday,Sedentary
4558609924,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,2016-04-12T05:00:00Z,Tuesday,Fairly Active
4558609924,4978,3.289999962,3.289999962,0,1.24000001,0.439999998,1.610000014,0,19,7,127,1287,1722,2016-04-13T05:00:00Z,Wednesday,Sedentary
4558609924,6799,4.489999771,4.489999771,0,0,0,4.489999771,0,0,0,279,1161,1922,2016-04-14T05:00:00Z,Thursday,Fairly Active
4558609924,7795,5.150000095,5.150000095,0,0.589999974,0.839999974,3.7300000190000002,0,17,30,262,1131,2121,2016-04-15T05:00:00Z,Friday,Fairly Active
4558609924,7289,4.820000172,4.820000172,0,0.550000012,0.75,3.5,0,8,12,308,1112,1997,2016-04-16T05:00:00Z,Saturday,Fairly Active
4558609924,9634,6.400000095,6.400000095,0,0.550000012,1.139999986,4.7100000380000004,0,7,19,304,1110,2117,2016-04-17T05:00:00Z,Sunday,Active
4558609924,8940,5.909999847,5.909999847,0,0.980000019,0.930000007,4,0,14,15,331,1080,2116,2016-04-18T05:00:00Z,Monday,Active
4558609924,5401,3.569999933,3.569999933,0,0.050000001,0.360000014,3.160000086,0,1,9,248,1182,1876,2016-04-19T05:00:00Z,Tuesday,Fairly Active
4558609924,4803,3.170000076,3.170000076,0,0,0,3.170000076,0,0,0,222,1218,1788,2016-04-20T05:00:00Z,Wednesday,Sedentary
4558609924,13743,9.0799999239999991,9.0799999239999991,0,0.419999987,0.970000029,7.699999809,0,6,21,432,844,2486,2016-04-21T05:00:00Z,Thursday,Highly Active
4558609924,9601,6.349999905,6.349999905,0,1.370000005,1.5,3.470000029,0,20,25,273,1122,2094,2016-04-22T05:00:00Z,Friday,Active
4558609924,6890,4.550000191,4.550000191,0,0.340000004,0.200000003,4.010000229,0,5,5,308,1122,2085,2016-04-23T05:00:00Z,Saturday,Fairly Active
4558609924,8563,5.659999847,5.659999847,0,0,0,5.650000095,0,0,0,395,1045,2173,2016-04-24T05:00:00Z,Sunday,Active
4558609924,8095,5.349999905,5.349999905,0,0.589999974,0.25,4.510000229,0,18,10,340,993,2225,2016-04-25T05:00:00Z,Monday,Active
4558609924,9148,6.050000191,6.050000191,0,0.430000007,2.029999971,3.589999914,0,12,41,283,1062,2223,2016-04-26T05:00:00Z,Tuesday,Active
4558609924,9557,6.320000172,6.320000172,0,1.960000038,0.889999986,3.460000038,0,27,14,312,1087,2098,2016-04-27T05:00:00Z,Wednesday,Active
4558609924,9451,6.25,6.25,0,0.02,0.270000011,5.949999809,0,1,11,367,985,2185,2016-04-28T05:00:00Z,Thursday,Active
4558609924,7833,5.179999828,5.179999828,0,1.019999981,1.850000024,2.3099999429999998,0,15,29,197,1096,1918,2016-04-29T05:00:00Z,Friday,Fairly Active
4558609924,10319,6.820000172,6.820000172,0,0.469999999,1.889999986,4.4600000380000004,0,7,29,293,1111,2105,2016-04-30T05:00:00Z,Saturday,Active
4558609924,3428,2.2699999809999998,2.2699999809999998,0,0,0,2.2699999809999998,0,0,0,190,1121,1692,2016-05-01T05:00:00Z,Sunday,Sedentary
4558609924,7891,5.21999979,5.21999979,0,0,0,5.21999979,0,0,0,383,1057,2066,2016-05-02T05:00:00Z,Monday,Fairly Active
4558609924,5267,3.4800000190000002,3.4800000190000002,0,0.600000024,0.280000001,2.5999999049999998,0,21,10,237,1172,1953,2016-05-03T05:00:00Z,Tuesday,Fairly Active
4558609924,5232,3.460000038,3.460000038,0,0,0,3.460000038,0,0,0,252,1188,1842,2016-05-04T05:00:00Z,Wednesday,Fairly Active
4558609924,10611,7.010000229,7.010000229,0,1.00999999,0.5,5.510000229,0,14,8,370,1048,2262,2016-05-05T05:00:00Z,Thursday,Active
4558609924,3755,2.4800000190000002,2.4800000190000002,0,0,0,2.4800000190000002,0,0,0,202,1238,1722,2016-05-06T05:00:00Z,Friday,Sedentary
4558609924,8237,5.440000057,5.440000057,0,1.610000014,1,2.829999924,0,23,16,233,1116,1973,2016-05-07T05:00:00Z,Saturday,Active
4558609924,6543,4.329999924,4.329999924,0,1.799999952,0.5,2.0199999809999998,0,66,35,238,1019,2666,2016-05-08T05:00:00Z,Sunday,Fairly Active
4558609924,11451,7.570000172,7.570000172,0,0.430000007,1.620000005,5.519999981,0,6,30,339,1065,2223,2016-05-09T05:00:00Z,Monday,Active
4558609924,6435,4.25,4.25,0,0.74000001,1.120000005,2.390000105,0,11,18,220,1191,1889,2016-05-10T05:00:00Z,Tuesday,Fairly Active
4558609924,9108,6.019999981,6.019999981,0,0.25999999,1.820000052,3.9400000570000002,0,4,31,324,1081,2131,2016-05-11T05:00:00Z,Wednesday,Active
4558609924,6307,4.170000076,4.170000076,0,0,0,4.170000076,0,0,0,247,736,1452,2016-05-12T05:00:00Z,Thursday,Fairly Active
4702921684,7213,5.8800001140000004,5.8800001140000004,0,0,0,5.849999905,0,0,0,263,718,2947,2016-04-12T05:00:00Z,Tuesday,Fairly Active
4702921684,6877,5.579999924,5.579999924,0,0,0,5.579999924,0,0,0,258,777,2898,2016-04-13T05:00:00Z,Wednesday,Fairly Active
4702921684,7860,6.3699998859999996,6.3699998859999996,0,0,0,6.3699998859999996,0,0,0,271,772,2984,2016-04-14T05:00:00Z,Thursday,Fairly Active
4702921684,6506,5.28000021,5.28000021,0,0.07,0.419999987,4.7899999619999996,0,1,8,256,944,2896,2016-04-15T05:00:00Z,Friday,Fairly Active
4702921684,11140,9.029999733,9.029999733,0,0.239999995,1.25,7.5399999619999996,0,3,24,335,556,3328,2016-04-16T05:00:00Z,Saturday,Active
4702921684,12692,10.28999996,10.28999996,0,0.959999979,3.460000038,5.8800001140000004,0,12,66,302,437,3394,2016-04-17T05:00:00Z,Sunday,Highly Active
4702921684,9105,7.3800001140000004,7.3800001140000004,0,1.820000052,1.49000001,4.070000172,0,22,30,191,890,3013,2016-04-18T05:00:00Z,Monday,Active
4702921684,6708,5.440000057,5.440000057,0,0.879999995,0.370000005,4.190000057,0,10,8,179,757,2812,2016-04-19T05:00:00Z,Tuesday,Fairly Active
4702921684,8793,7.1300001140000004,7.1300001140000004,0,0.159999996,1.230000019,5.730000019,0,2,29,260,717,3061,2016-04-20T05:00:00Z,Wednesday,Active
4702921684,6530,5.300000191,5.300000191,0,0.310000002,2.049999952,2.9400000570000002,0,4,41,144,901,2729,2016-04-21T05:00:00Z,Thursday,Fairly Active
4702921684,1664,1.350000024,1.350000024,0,0,0,1.350000024,0,0,0,72,1341,2241,2016-04-22T05:00:00Z,Friday,Sedentary
4702921684,15126,12.27000046,12.27000046,0,0.75999999,3.24000001,8.270000458,0,9,66,408,469,3691,2016-04-23T05:00:00Z,Saturday,Highly Active
4702921684,15050,12.22000027,12.22000027,0,1.200000048,5.1199998859999996,5.8800001140000004,0,15,95,281,542,3538,2016-04-24T05:00:00Z,Sunday,Highly Active
4702921684,9167,7.429999828,7.429999828,0,0.49000001,0.819999993,6.110000134,0,6,15,270,730,3064,2016-04-25T05:00:00Z,Monday,Active
4702921684,6108,4.949999809,4.949999809,0,0.07,0.349999994,4.5399999619999996,0,1,8,216,765,2784,2016-04-26T05:00:00Z,Tuesday,Fairly Active
4702921684,7047,5.71999979,5.71999979,0,0.090000004,0.800000012,4.78000021,0,1,16,238,733,2908,2016-04-27T05:00:00Z,Wednesday,Fairly Active
4702921684,9023,7.320000172,7.320000172,0,1.129999995,0.419999987,5.769999981,0,14,9,232,738,3033,2016-04-28T05:00:00Z,Thursday,Active
4702921684,9930,8.050000191,8.050000191,0,1.059999943,0.920000017,6.070000172,0,12,19,267,692,3165,2016-04-29T05:00:00Z,Friday,Active
4702921684,10144,8.229999542,8.229999542,0,0.319999993,2.029999971,5.8800001140000004,0,4,36,263,728,3115,2016-04-30T05:00:00Z,Saturday,Active
4702921684,0,0,0,0,0,0,0,0,0,0,0,1440,2017,2016-05-01T05:00:00Z,Sunday,Sedentary
4702921684,7245,5.920000076,5.920000076,0,0.379999995,1.74000001,3.75999999,0,5,40,195,1131,2859,2016-05-02T05:00:00Z,Monday,Fairly Active
4702921684,9454,7.670000076,7.670000076,0,0,0,7.670000076,0,0,0,313,729,3145,2016-05-03T05:00:00Z,Tuesday,Active
4702921684,8161,6.6199998859999996,6.6199998859999996,0,0.340000004,0.730000019,5.5399999619999996,0,4,15,251,757,3004,2016-05-04T05:00:00Z,Wednesday,Active
4702921684,8614,6.989999771,6.989999771,0,0.670000017,0.219999999,6.090000153,0,8,5,241,745,3006,2016-05-05T05:00:00Z,Thursday,Active
4702921684,6943,5.6300001140000004,5.6300001140000004,0,0.079999998,0.660000026,4.8699998859999996,0,1,16,207,682,2859,2016-05-06T05:00:00Z,Friday,Fairly Active
4702921684,14370,11.649999619999999,11.649999619999999,0,0.370000005,2.3099999429999998,8.970000267,0,5,46,439,577,3683,2016-05-07T05:00:00Z,Saturday,Highly Active
4702921684,12857,10.43000031,10.43000031,0,0.680000007,6.2100000380000004,3.539999962,0,9,125,192,1019,3287,2016-05-08T05:00:00Z,Sunday,Highly Active
4702921684,8232,6.679999828,6.679999828,0,0,0.569999993,6.099999905,0,0,12,253,746,2990,2016-05-09T05:00:00Z,Monday,Active
4702921684,10613,8.609999657,8.609999657,0,0.079999998,1.879999995,6.650000095,0,1,37,262,701,3172,2016-05-10T05:00:00Z,Tuesday,Active
4702921684,9810,7.9600000380000004,7.9600000380000004,0,0.779999971,2.160000086,4.980000019,0,10,41,235,784,3069,2016-05-11T05:00:00Z,Wednesday,Active
4702921684,2752,2.2300000190000002,2.2300000190000002,0,0,0,2.2300000190000002,0,0,0,68,241,1240,2016-05-12T05:00:00Z,Thursday,Sedentary
5553957443,11596,7.570000172,7.570000172,0,1.370000005,0.790000021,5.409999847,0,19,13,277,767,2026,2016-04-12T05:00:00Z,Tuesday,Active
5553957443,4832,3.160000086,3.160000086,0,0,0,3.160000086,0,0,0,226,647,1718,2016-04-13T05:00:00Z,Wednesday,Sedentary
5553957443,17022,11.11999989,11.11999989,0,4,2.450000048,4.670000076,0,61,41,256,693,2324,2016-04-14T05:00:00Z,Thursday,Highly Active
5553957443,16556,10.85999966,10.85999966,0,4.159999847,1.980000019,4.7100000380000004,0,58,38,239,689,2254,2016-04-15T05:00:00Z,Friday,Highly Active
5553957443,5771,3.7699999809999998,3.7699999809999998,0,0,0,3.7699999809999998,0,0,0,288,521,1831,2016-04-16T05:00:00Z,Saturday,Fairly Active
5553957443,655,0.430000007,0.430000007,0,0,0,0.430000007,0,0,0,46,943,1397,2016-04-17T05:00:00Z,Sunday,Sedentary
5553957443,3727,2.430000067,2.430000067,0,0,0,2.430000067,0,0,0,206,622,1683,2016-04-18T05:00:00Z,Monday,Sedentary
5553957443,15482,10.10999966,10.10999966,0,4.28000021,1.659999967,4.179999828,0,69,28,249,756,2284,2016-04-19T05:00:00Z,Tuesday,Highly Active
5553957443,2713,1.769999981,1.769999981,0,0,0,1.769999981,0,0,0,148,598,1570,2016-04-20T05:00:00Z,Wednesday,Sedentary
5553957443,12346,8.06000042,8.06000042,0,2.950000048,2.160000086,2.960000038,0,47,42,177,801,2066,2016-04-21T05:00:00Z,Thursday,Highly Active
5553957443,11682,7.6300001140000004,7.6300001140000004,0,1.379999995,0.629999995,5.599999905,0,25,16,270,781,2105,2016-04-22T05:00:00Z,Friday,Active
5553957443,4112,2.6900000570000002,2.6900000570000002,0,0,0,2.680000067,0,0,0,272,443,1776,2016-04-23T05:00:00Z,Saturday,Sedentary
5553957443,1807,1.179999948,1.179999948,0,0,0,1.179999948,0,0,0,104,582,1507,2016-04-24T05:00:00Z,Sunday,Sedentary
